dep_time,origin,destination
27687.5,180685,214427
37651.7,31772,148699
31489.7,94088,87409
35182.3,105018,14468
33933.3,169626,23767
27207.0,89145,21091
39197.8,199348,200935
25307.0,53246,46299
31972.8,100706,173207
22813.3,182421,102263
40590.8,165312,180575
27053.4,22246,165882
29037.2,49666,36685
18899.6,6649,188675
43108.9,62517,128249
27796.9,207811,141702
34213.9,130989,139969
42316.8,212802,117783
42357.7,4303,9710
26550.0,88530,206511
36169.5,106301,30982
23334.3,171402,174932
31182.6,177754,140656
21753.6,151872,61075
41305.4,9667,192796
21568.1,171398,4997
29874.7,162102,12006
24115.6,170075,34219
18362.0,165848,13096
40797.5,215151,208062
20451.8,160229,44745
39050.9,16766,214381
38600.3,29931,130323
32993.4,161383,57821
19590.4,53121,111728
26501.0,219125,193443
35095.6,84996,31667
42591.5,150986,143100
21460.7,219264,207906
23373.4,11950,155473
22370.9,16573,31652
24902.1,198587,108830
22234.9,96974,145072
22158.2,63869,152564
19025.6,26205,207369
39353.6,160547,98600
37597.1,4097,127655
20034.2,1893,47032
41338.7,185267,170853
32962.0,74378,109110
35476.3,207681,202522
29995.5,33264,54043
21605.8,71027,137124
29350.6,62718,45756
33385.6,9862,156309
22536.0,131042,160445
41947.5,164414,216657
37721.1,91187,109782
18115.2,61771,50306
20961.2,138988,25082
33596.8,199525,141485
30790.0,121691,201937
33786.9,54554,72463
19337.3,29538,208827
21760.3,221192,124364
30537.4,41880,175673
41251.4,14163,169046
27177.7,54942,113946
24334.8,161695,211066
40430.0,118789,11355
20631.4,13751,140865
22432.4,205912,7619
30223.5,30425,18575
40556.0,189111,116607
32936.2,85451,109855
23008.5,177432,85376
23797.6,28870,85493
23740.1,62159,193396
28397.4,52417,98443
40462.4,19275,123467
32744.3,14244,114259
21652.5,159759,119273
22487.1,97906,35757
29535.1,50896,165680
27036.5,70698,53008
26464.5,8413,181458
32330.4,73558,35783
20800.0,122037,120213
28539.2,199318,90066
23540.3,77374,158239
21951.1,208290,167247
42009.6,44547,151551
42447.4,60215,22668
28374.7,136778,128244
39727.4,56739,155079
29931.9,121310,73182
18365.5,112226,192984
39989.5,64967,85798
28943.1,58302,155129
41845.6,150392,1331
28527.9,11593,10501
42980.1,192276,201485
30706.3,111594,139230
27936.9,212262,209195
35555.7,25689,118604
30481.2,21781,146404
36977.6,181707,191833
28246.8,57149,34789
27031.8,62668,169774
43173.6,4175,125772
34859.7,42415,184367
29573.9,149521,195896
32708.2,119233,121572
37450.2,184322,106262
22660.6,97103,164314
29700.3,166042,357
39681.6,18533,100893
40514.5,87269,139177
18824.4,111647,197365
24798.7,160563,142196
32495.8,54302,206488
35253.6,162648,88000
36541.2,14368,134935
41822.1,176856,95417
40377.0,29089,100389
27212.9,162302,10714
27212.4,45945,169914
32081.5,17565,146999
35875.3,53664,36282
42727.5,62556,141461
20861.7,125434,193299
41666.5,152074,184246
23286.8,195301,199461
23681.0,92461,70086
30689.9,110868,72651
19372.4,97730,90499
29400.7,131452,138066
38904.9,123250,186076
31404.0,216368,139684
40666.2,118483,162778
27277.3,176503,181724
38381.7,17203,49375
40476.0,120028,22887
20020.3,46874,75595
42148.1,20171,28669
22152.1,29366,182735
21728.4,39452,53544
31121.3,164436,5948
25387.9,178887,141933
41479.4,124231,90885
28587.3,193386,169000
18541.4,49561,16501
18555.3,210236,60903
39040.7,136215,168996
26464.1,151703,89860
34525.2,206261,85539
30250.9,174549,182678
31360.2,143777,116721
29541.8,148701,34591
40636.7,80345,45019
37889.5,59449,126941
27371.9,75535,201785
39306.9,38886,92568
25166.4,43611,162170
41288.1,186597,140330
25188.2,45969,220025
35844.4,174681,208262
21867.8,62365,30649
19037.0,83001,150608
21187.1,68264,96907
22649.3,147452,185371
18874.2,83084,90137
21728.2,117552,141522
42581.7,139891,79052
21061.5,6533,106053
41462.9,201462,38111
41884.3,83943,40908
18108.2,193592,143168
42585.1,86843,169671
35777.4,124232,75976
42434.1,197698,150399
34805.6,209604,148172
36359.3,115895,88784
35366.5,191795,125562
40684.4,36548,177735
31884.2,80761,6500
28121.1,220430,57767
29238.5,24243,85555
19386.8,168116,51157
32702.5,58233,204808
41578.8,72856,51305
18568.2,141141,222678
29225.5,176044,22905
42591.2,103395,50973
30359.7,158117,158617
30891.2,14692,174788
27098.8,38783,187685
39515.9,96896,101217
27395.3,74619,90418
26854.1,116805,147071
20207.5,190802,116449
36686.5,108949,210681
29151.1,42936,211202
36345.6,111105,190999
40590.0,36586,219024
32796.9,22564,37654
23236.2,124416,137704
42863.3,17331,154842
37054.1,23186,1735
28318.4,71651,108662
22407.3,121141,186186
32311.5,35894,52234
22687.4,100078,75881
31957.4,11071,215691
38821.5,218781,153408
25658.6,146612,193948
29679.0,7035,207413
18061.7,68859,78687
42091.9,218691,166870
29908.0,171393,174565
40495.7,109355,47021
30395.5,180313,169026
24167.7,31288,200466
24985.9,17491,156995
36788.3,152322,125956
32252.5,67609,164625
35285.0,181992,214507
21013.5,134355,192140
32496.6,221585,68036
22103.8,15338,38308
26056.0,181739,35519
27006.1,13864,71478
27101.3,166788,93319
19227.6,76457,138834
34101.5,20139,134707
22884.1,164634,48037
37270.2,156961,197297
22211.8,84569,82892
38835.9,179560,209683
25587.0,179684,182967
35346.3,25122,140095
32617.2,215827,37674
18325.0,135835,73771
27400.0,127113,108001
26575.9,42737,26848
23490.5,131958,57963
38955.7,208432,146448
33458.4,217950,137796
39321.0,186789,144470
35697.1,210391,29875
28517.1,20027,30556
38634.9,4555,125702
26774.9,181154,95045
21503.2,115851,156670
31182.7,89665,45143
35889.4,7539,195155
38527.3,58289,33741
39591.7,37318,180367
23709.7,32858,55008
21281.5,20605,111360
35408.6,205528,29287
19958.9,203080,126944
37084.8,11145,51472
20717.0,207894,172959
30939.7,15536,122967
20996.8,66325,11345
19669.4,175003,2692
37014.7,205093,32451
41186.5,53844,154036
40709.6,48439,175793
26858.6,23797,38156
39315.7,72712,151978
26765.5,42089,131238
37676.2,160682,63392
30723.7,17914,25979
38653.6,200079,3665
31326.7,187645,50213
42299.4,45029,197661
31535.6,190145,25869
41290.6,132171,223162
35835.5,96066,183011
32852.4,115255,176560
42135.2,47408,218822
26941.5,99513,111173
23399.7,59651,106844
20843.7,82386,32405
29740.7,136243,35628
30494.6,94699,184740
25264.4,189303,10645
20072.6,129423,30335
27696.5,119785,157388
36551.6,180105,220486
29187.7,145205,106766
25322.9,112187,49488
39590.7,220478,210353
29987.1,178030,96322
22518.3,176726,128882
34936.8,103905,114834
31171.1,177345,22283
21004.3,103497,105021
35514.9,26665,194361
41317.3,44229,16963
27165.5,52189,88770
23046.6,221257,105981
21093.6,219705,111333
36275.1,73011,200492
35980.0,152546,155621
24878.9,206960,209973
34224.5,104919,93348
29990.8,158116,106022
42885.6,134064,73109
21713.8,119179,28321
21079.2,128277,130357
23816.7,35286,7791
20510.0,13854,217661
19719.4,177761,7012
42496.2,100304,158488
35115.9,40038,79364
33673.6,25253,199274
19928.2,197029,136301
37342.8,207809,122164
23088.7,173563,130521
30354.3,68593,142196
26659.1,141696,143293
18445.3,200268,8283
42965.9,31230,100566
29342.9,98654,116013
29583.3,8613,46365
32028.0,204310,79441
40294.4,43029,128838
28853.2,81909,187622
27804.8,200280,28673
32335.2,128595,173035
31955.4,141398,150001
29839.4,147391,40975
30768.5,102599,69046
30466.2,99037,161727
35047.5,200925,74563
26076.2,7378,154786
19137.0,219397,96052
26791.7,194525,153083
18677.9,163880,89458
27590.4,112236,90477
42997.0,107984,92083
19422.5,64023,64910
23912.5,81815,155328
20140.5,180352,17170
39897.3,30007,88498
22278.4,141142,85489
18941.9,172429,110748
32314.8,110407,69892
18514.1,123129,154137
18560.4,82972,99021
32372.9,84520,150087
20462.7,128020,26229
35409.8,53977,88071
30517.6,212718,200514
34818.2,43680,161173
25547.9,114292,52889
30523.2,222123,206346
19898.1,222910,140465
23394.8,69508,12460
25492.5,150345,105389
38276.0,163727,194743
42140.1,188142,221298
32570.5,155153,88300
24888.8,148485,210026
31382.8,111963,54981
26752.4,20096,170796
38758.2,132288,210796
25557.7,173921,141544
25896.5,108609,105460
24331.9,135100,118811
34923.3,143540,47343
40198.6,164585,184374
31008.8,48900,151216
30579.9,173226,215982
36703.6,122498,70237
41616.5,139649,212057
33483.4,201619,113698
41552.8,190477,164300
19509.0,52598,95492
29654.7,63012,39445
36810.1,200679,78715
39271.9,107547,83533
39676.7,16889,166180
23129.7,108118,69975
38757.5,169356,42096
24462.5,157609,61900
28227.8,29768,39311
22836.3,64379,208940
38846.2,121676,127240
32107.6,114329,110629
34302.4,9700,52950
22015.8,35764,7639
24511.6,210642,72816
34598.5,46133,168897
39483.5,189392,127360
37712.3,14503,22001
25910.4,78113,16667
40694.5,106694,95272
34926.1,23673,104043
41767.7,189853,220921
21542.1,29342,149677
36508.9,31625,136828
34738.3,152153,203191
41475.2,66009,130141
40291.0,62410,157239
21081.4,211468,82158
26298.0,153177,193262
27826.8,196181,195024
23945.6,110852,57149
21635.8,45915,56127
42442.1,115205,107053
24408.5,154528,14660
30357.0,98226,183400
41907.5,82965,143063
28679.3,178975,64578
42275.5,205592,37987
27147.5,187608,96400
38698.4,5524,169187
42363.5,158810,9125
39205.1,173597,209437
41709.4,181058,206779
34924.3,66317,144894
27694.2,167496,183662
27143.9,212926,179633
21075.8,61966,115973
27789.5,103016,66986
25582.4,215667,198355
23933.6,55151,42002
41080.4,165505,83147
40162.6,200996,168933
28238.5,8881,71837
39834.4,215796,204329
41700.5,123493,193184
28406.6,220505,87221
36078.1,215021,26318
38774.9,183102,68411
30759.6,92237,110328
33173.3,213235,143583
36592.2,118819,182245
18689.2,13657,168132
34168.1,165191,116235
37933.7,35675,806
28096.7,164704,80097
25905.8,21556,29052
21977.1,135362,187056
42435.5,217742,170178
37231.7,222025,155717
35281.0,207786,83728
29377.5,192720,34998
24569.1,180215,155456
38834.6,209591,73871
23006.3,108657,96364
22583.6,98912,218806
40285.4,58847,5435
41892.4,146415,169635
33422.5,59954,23324
42548.0,51974,68624
35671.8,44238,13050
28106.1,112434,157389
24556.0,23346,96448
22287.1,148699,30762
18355.7,137845,114074
37488.7,118936,216860
34975.0,31067,58847
35981.8,49950,213231
37709.5,75487,195675
30453.0,34130,113064
39579.7,157308,56509
43079.2,74178,190502
35065.2,109662,47282
28294.8,38258,7542
25312.9,68629,61731
33565.5,65095,96898
32689.2,169668,120104
20160.6,122914,34918
39960.4,181671,104216
35308.7,186996,100531
35853.0,192965,156551
24456.9,24976,146014
19480.6,87257,61562
29867.5,92878,158957
41670.9,210304,156822
35881.1,212298,11930
18135.1,132262,162439
27599.6,103467,175967
27346.7,146685,10780
32628.3,68233,44529
30694.4,88913,122705
21324.4,83182,186189
31366.7,37170,68263
20944.4,11576,33520
30580.1,218838,73662
36845.1,112744,74167
40750.4,69000,160676
38905.6,69142,135521
25887.9,43249,82717
36569.1,128784,200192
41941.3,145666,172338
34043.6,115340,13951
22760.8,14304,60256
22615.2,123272,68216
22121.6,122456,114407
20923.8,129737,10693
29126.3,185867,147024
30227.0,129233,29488
39315.1,38811,32415
26810.0,53407,74479
22552.5,44117,196591
30820.2,71510,147651
40450.5,153531,55678
32705.4,1081,137891
37324.6,47335,109161
41194.4,64528,201393
30552.4,24721,86155
18654.2,178601,178425
21074.2,97926,154753
41414.5,27805,219408
26153.2,7569,21250
29597.9,185521,172894
30092.3,164719,70600
32973.9,1521,86357
42438.2,172011,163149
41962.6,85174,191770
43195.5,208937,149201
21258.9,12761,210123
34219.8,84717,209229
19399.5,18539,143433
41987.9,99979,24261
28051.2,46664,62935
42319.2,104573,23380
18516.9,54584,42713
27790.3,105485,74694
34308.6,171459,40405
21039.2,128672,210003
28895.4,211380,81291
40774.1,158207,34416
27047.9,25195,218117
27259.9,52395,128351
29225.1,101735,124895
24765.7,157375,110905
20273.6,110765,212597
27279.5,48852,113798
33893.3,24365,10600
30936.2,121510,177324
23650.6,179892,187075
21907.8,129845,138222
33864.9,137541,22012
25325.7,114650,20757
40861.6,125202,78746
21744.9,33499,179388
40753.2,220604,65183
31181.9,77458,149038
19202.8,20062,11821
30938.0,133864,111388
28408.1,121806,173239
36151.8,213077,66422
26957.5,153503,21435
37369.9,4264,29867
36661.0,121340,47068
37811.7,220963,103011
19140.5,109117,184648
25500.7,153933,189817
29466.0,175704,117951
33720.0,69487,89478
42361.3,212338,49071
23318.9,20505,195829
42751.1,67978,176530
20679.5,140083,4696
18147.3,30586,3487
22327.7,125074,120628
35433.5,172416,195099
33167.6,127591,79377
33586.2,161675,94562
35404.7,180956,176974
27953.9,79339,22973
21152.3,3637,50017
20820.2,4164,182460
42457.1,7029,54848
30124.2,38051,170325
24092.9,220748,164117
39626.4,141186,50047
20169.6,201777,121484
21733.8,110593,5719
20934.8,39956,193667
35705.5,127152,123598
18494.6,117837,153413
24114.3,77288,149272
38902.2,102690,13348
26413.0,26912,165258
39360.3,113190,108969
39385.1,193220,151692
33015.2,145307,76224
18932.8,104773,127428
30936.6,189953,160299
41569.1,214090,127900
23844.0,15913,138492
18479.3,151100,82798
31942.0,70214,169948
28511.9,124082,30655
30468.7,169392,90902
29297.8,114355,5454
22065.6,190371,50384
29824.9,114848,60844
30792.4,154051,179561
26546.7,157836,220847
36023.0,122805,34382
40256.0,189528,186485
27837.4,109277,218387
41718.2,171049,192566
27078.4,123817,209650
42467.7,42474,163012
23221.7,181062,196412
20172.0,126586,33841
22366.9,40976,158793
30403.1,208006,109047
41765.0,129427,79600
23914.9,145969,12333
43181.4,94053,68369
26997.5,41577,45800
38864.3,131983,8380
38331.8,88535,112884
20872.0,59425,31637
32161.9,127497,67586
43040.3,205753,93124
37388.2,201875,146020
24740.8,39630,180914
40017.1,158410,175501
20624.4,13217,114773
38134.5,220619,198119
20795.5,27758,204905
33386.4,205037,26704
38755.0,11002,132987
20656.4,165131,30948
39945.9,94801,41165
36354.4,185640,115741
37201.5,130650,192034
39936.4,40447,169631
27166.2,214738,36116
21099.2,52924,115109
42434.8,201646,201597
18166.0,218841,212112
29936.3,75171,132388
22315.8,69734,97631
36023.0,108792,94540
33861.9,64343,39743
36980.8,138844,110551
37837.8,36174,210178
28806.3,107297,120259
41986.4,135307,208301
35191.4,7802,116019
21668.7,2607,188121
38317.4,18240,22224
26525.3,105290,202472
22141.0,16113,103092
37131.6,173061,168156
21804.0,150616,15154
42638.9,187005,209471
34641.1,136256,77522
28566.5,178486,183707
31951.0,79776,189150
36716.0,90218,2071
38840.5,138357,160012
41195.4,183578,105889
29244.0,53774,142717
33733.9,162054,170927
29142.0,90505,212816
37695.4,106038,203266
22971.9,79044,22093
18931.6,87685,102234
36272.5,194000,33031
31115.8,141764,74429
23386.1,134131,144647
25868.8,89314,198455
34019.3,6139,7311
40436.0,141540,155321
24519.0,218163,202940
25659.3,110820,132454
20783.1,15714,220616
27399.1,164361,133037
26932.7,12512,198327
34404.3,32702,117633
25508.6,193163,1366
29419.3,61891,211127
36793.1,152461,148267
36009.1,164559,174462
31438.9,156119,61299
26828.5,74589,174829
37776.7,187394,150147
34945.3,187262,99002
31095.6,64915,27584
26261.7,152664,50477
38735.6,94704,119094
20469.3,186552,111592
38876.6,21481,24182
19567.3,34095,124846
23412.6,20466,96808
35055.9,105579,154203
32086.0,204164,103489
39974.8,153171,130764
34038.8,115364,180621
41462.1,128330,191815
42526.5,215957,42688
21637.5,33324,127078
35921.0,33917,184686
30932.3,138711,30948
35500.7,119388,124087
18821.7,41114,146545
27307.2,31133,157705
39478.4,28923,31684
27313.6,75914,10559
31174.0,30865,97377
25684.1,98162,79497
25408.3,7334,207409
21600.3,205466,154566
28628.3,79996,74313
23432.7,214728,193897
30317.6,32067,143533
26786.0,11713,109464
30125.6,81186,148311
29399.8,88558,204826
27508.1,218748,188752
39008.8,34815,199740
21490.8,166844,120831
37194.3,174907,117722
21754.4,190805,85253
20250.7,163779,174195
33714.5,101511,61032
40686.2,88866,141818
19154.7,175752,116155
36545.0,169323,23207
39822.0,185390,6502
32414.3,208708,202269
35826.5,147074,169124
21119.3,146630,22322
22849.2,162189,142038
32536.8,13860,149486
31148.2,196754,124737
30666.5,4892,31531
34588.0,139423,47118
42251.9,72079,206243
23186.3,217498,184973
39140.7,151926,116452
20133.1,139865,159083
26074.9,154374,11792
30385.1,6098,89117
29012.8,108773,6306
39663.1,83199,100141
24480.9,30053,26039
31652.8,74803,37757
22603.3,201406,23495
21886.5,106765,177893
22263.6,161081,85273
22572.7,186987,15335
25510.2,25885,83896
21590.0,84991,67615
27462.9,216987,31710
19307.3,62815,197167
33044.5,61994,129231
30817.3,132231,100938
41923.8,70592,15894
26022.1,144997,106712
19649.5,7577,106822
33965.2,4881,70558
31962.7,153661,176972
20558.0,200010,145413
34419.1,32917,79852
32319.8,116911,21996
39326.2,131185,53335
37728.6,37320,97859
31619.1,44089,205002
24178.1,111084,145529
29383.9,262,213029
29709.2,217414,162720
25289.1,43878,142
19516.4,126402,71644
33066.3,220066,178257
27579.9,92122,220840
33931.6,153395,220380
30860.3,11923,42314
36627.4,147608,18333
25576.1,103626,183089
21099.0,36608,190073
32023.3,73258,113236
23313.4,132335,210254
26021.3,178808,89819
34006.3,197314,185533
29408.5,64468,173611
42772.2,89556,55213
29586.9,157158,86103
18400.0,181363,35055
34290.4,536,159589
30008.5,2510,176345
22373.1,145697,182580
35723.2,199875,102967
31560.9,206387,170156
34411.9,141203,8112
40492.8,213924,176059
29218.5,32352,92535
42495.4,98664,216915
33153.0,101384,46448
39146.5,212826,182722
42791.6,32706,121292
27336.1,50591,116543
18236.0,194810,5185
37112.2,178403,185911
27017.1,23584,213983
33458.8,79476,211921
36088.8,61409,129448
42375.9,9645,73598
30419.5,184561,185327
33271.9,1870,51402
42803.4,167362,103831
20795.9,72704,149186
30608.2,44689,144647
22883.0,193675,148296
34938.8,158065,148148
22423.3,154183,33619
36798.5,33405,68058
41525.8,59759,137122
36368.3,71913,50292
39361.2,6060,181662
35078.9,161076,66301
35153.1,118994,512
41634.8,168025,176449
41765.5,13595,84672
28900.2,106660,71836
21067.3,135867,122312
30488.5,135595,198972
19095.3,189063,58863
19183.5,110116,139568
29311.3,1352,102723
22904.1,21445,149899
38353.4,193316,59147
42648.0,111101,19514
41108.3,51610,43117
26296.5,16474,164100
33757.4,7306,125820
28885.1,6297,155328
38090.0,87635,220334
24310.3,28269,124145
24006.7,89339,218239
19371.7,87448,136229
38011.6,19113,203358
33119.1,114957,200303
20410.9,117035,151764
21145.6,15908,8740
27510.4,222217,181761
19638.7,33432,16253
41161.7,115846,14362
25597.1,164150,113204
19657.9,177619,14625
32093.3,77310,222803
27612.7,25121,161822
36949.5,61108,157175
37844.4,163579,2780
29426.0,121689,208447
28788.3,162584,162327
20552.2,170635,177150
37729.8,119033,135584
26270.5,50457,28313
20587.8,156021,186987
19702.1,206940,220405
22879.1,150264,33025
34061.6,67183,93163
28609.4,189955,162752
29204.5,63740,36090
38085.0,15857,33470
25854.0,114254,134512
42185.5,197754,93780
25841.9,141857,203291
21669.7,123082,80917
33203.9,76300,96686
42450.8,135706,153731
34573.5,37906,15025
23982.2,214744,218936
32098.1,14314,110640
26664.2,52526,167917
40894.2,205852,17931
26607.1,175075,124708
35508.5,122526,157224
35448.8,151626,148398
42269.2,161507,78546
28551.1,42540,27485
29448.4,206881,11060
30497.5,969,167448
23620.2,60364,122299
33722.8,62657,126024
36511.6,213556,86904
38343.2,98543,53822
28087.9,216553,1763
27143.0,19328,93817
18756.4,30196,37329
25322.5,50961,165500
32759.3,200679,94348
19106.4,7781,52198
22985.2,45651,57395
40311.6,188438,45687
26563.4,145360,64478
22499.2,5634,46157
39240.6,26526,5503
38952.4,35977,99332
34502.7,29089,88705
41590.1,79972,119591
24051.8,212202,97609
34654.9,138130,209459
43141.9,113696,186369
19647.5,37862,34287
38031.4,50248,139606
27530.5,98108,83349
33108.6,166761,64107
41209.5,200037,161488
32800.6,140369,77118
37897.6,85899,64794
19342.1,208564,73419
39995.9,223216,133239
42403.3,128185,54850
36327.9,205695,123382
37933.1,161188,17006
22219.3,101742,196950
40237.0,196905,133472
27431.5,136024,121704
22510.8,186774,98010
31242.0,126693,187603
42084.9,124192,70342
32645.9,167275,207257
32716.4,9595,54316
23532.1,53215,118510
39751.8,103782,57303
25711.2,98850,149781
21961.7,220838,98069
24414.1,22219,35213
36940.9,77345,116524
31074.3,60339,153082
19036.8,134286,162824
26476.6,118266,122565
28899.1,96341,210896
30538.1,71570,100236
18622.9,115785,61286
24693.7,19893,94134
40717.2,77206,220883
30644.5,143301,168730
19969.6,72463,59701
20479.9,18703,94433
18964.7,52509,87492
22955.5,86308,65542
25628.4,213795,201453
35225.2,71949,49975
35782.2,36140,197232
36047.9,142377,68455
18215.1,78505,73884
38722.2,205292,105856
41834.5,215446,152031
37096.7,3117,123733
34483.1,199533,39133
39809.7,59658,59487
36228.1,55017,124371
23889.8,153879,206038
31925.9,122876,189401
38522.8,89301,207595
20164.1,221721,49242
28805.6,182961,109494
23281.5,117957,146393
18758.6,36424,151390
40018.5,80103,193411
18244.0,212441,172713
39024.3,89082,59111
28562.5,179768,197296
28164.9,204116,181015
31547.6,85479,153866
18585.6,205876,8443
41238.0,40289,86573
32318.4,209491,158073
41026.6,150438,102468
42700.3,53531,102402
19605.5,101301,49371
29964.4,86203,149294
42240.8,167510,79860
20349.7,27345,176917
31933.3,8404,216655
35363.4,128087,7035
22704.6,18216,101159
25152.2,61089,76311
34621.2,18344,119187
19447.8,135929,2895
22330.0,107704,102525
21957.3,29030,33852
31518.6,125370,194810
19732.8,54127,34060
39935.3,81200,113298
38611.0,174271,124460
22001.3,150756,81346
32804.8,131720,187897
35257.9,72205,52875
18187.6,37405,116845
19612.0,104657,158557
38350.7,137850,86216
40939.6,128701,120639
29659.9,10245,193276
20295.8,169423,119618
26738.9,220892,186554
37967.1,102521,160701
38750.4,222781,45908
28459.3,47075,161935
36477.7,120016,100837
40953.0,48088,183113
32329.1,103167,183145
41831.3,62834,41400
24899.2,164648,140964
25355.6,17496,182988
36308.8,56952,129364
28364.2,199717,144919
21055.0,96660,20062
37036.0,132224,200943
37643.7,107504,118210
22153.9,54361,132661
19124.8,7003,19187
34099.4,177110,196538
29640.0,90087,195548
28063.4,50961,103985
18951.9,65694,30063
35869.3,35777,85750
34891.4,121699,127076
29626.2,21639,143767
34557.0,187061,114746
21534.4,215069,73175
39207.4,44718,219806
18455.3,26349,46461
25412.4,140156,194365
27849.4,20338,176001
37242.4,177571,71631
21868.1,93870,46645
23460.1,9029,176958
31413.9,115882,182646
19203.5,166406,212732
31176.4,173680,187802
34633.0,26946,102398
35396.7,116388,13740
33074.8,12757,202482
27510.4,52884,65457
27441.0,62531,52425
20302.9,110541,7325
42930.1,88373,215096
22842.2,175361,16560
23558.3,25323,208908
39051.7,174092,44009
36245.1,11537,108968
30915.0,213811,85758
26131.5,164308,49688
33741.8,142004,103563
41660.9,31668,60924
23387.3,93474,84768
22375.3,105418,171440
25969.3,102022,55775
29561.2,17305,172480
38540.1,170379,163554
27298.3,17650,57294
28359.6,201207,156989
30589.3,26689,186785
31511.8,222944,149213
22320.8,24836,157251
26173.7,165379,182534
27791.8,202219,181854
21349.9,45961,166554
37195.3,180256,83353
42646.1,174685,126387
19701.3,4626,159523
40985.0,117679,100236
30877.9,194462,60928
30686.2,184714,3484
23861.7,161572,198951
40598.8,80962,61969
36595.4,198507,63844
33618.1,15708,36059
27438.0,77755,52956
21822.1,53578,168306
18955.2,190135,156781
42911.5,116320,193791
40108.8,35197,72909
26002.0,206299,199358
18998.1,207560,108761
34330.8,75616,196752
18597.1,222018,192118
26348.0,63504,53953
31590.7,174327,65100
38196.6,182525,188613
23605.6,100004,136700
26105.3,115962,165093
18152.3,128881,18346
42032.3,13659,166295
42998.7,53535,32915
20312.3,155354,143876
38946.8,53575,61947
30787.1,111736,190051
29770.3,43033,189182
22977.9,111153,46251
33267.5,79456,74803
32525.8,166619,52796
24850.9,204810,126136
20016.4,94262,104397
27518.5,123394,115704
28652.0,159749,192656
28922.4,40862,214854
42034.7,126353,5193
37200.6,112039,21818
37123.2,78703,156023
31537.4,144926,190486
22427.6,99732,121543
25707.4,74245,98342
32166.0,126050,18858
26397.5,187397,123013
22932.0,49709,1095
18323.4,131255,191461
36278.7,128831,106051
41327.4,103455,194561
27403.3,128332,80690
34154.4,154221,18673
28301.4,10178,32631
27697.6,148270,42562
22894.6,114372,66914
37436.0,197021,189332
26784.2,185893,128089
34001.5,96516,182571
19454.2,101012,111159
36538.7,63531,125232
18869.6,213156,94742
33900.0,177320,7407
35576.3,169170,38766
24585.5,119398,178537
21713.7,64858,157849
32574.2,173697,220598
22068.0,30600,202105
20326.1,186544,100754
28021.2,153658,21062
31067.1,49498,110872
22178.8,111901,66288
35434.3,131241,139775
34593.8,100345,153637
25761.1,107900,197253
40085.3,190749,23297
20753.7,150106,203604
38097.9,213444,37411
24779.3,54925,196159
28028.8,80766,1683
42873.0,214011,128902
18039.8,18308,202832
35547.2,137615,109272
34493.9,192162,112970
22300.0,98212,48863
35742.0,51909,127525
22586.0,28898,118138
32290.7,55724,48663
23063.7,196585,47901
38391.3,50301,67987
42770.3,107162,115534
33796.3,163688,28624
39882.7,43548,20921
25386.8,99019,32684
24974.4,89693,7776
32758.3,125277,127190
34954.7,26426,2492
19538.6,197079,1894
34766.1,206885,10973
20440.4,136926,207562
18183.0,158068,136334
42869.8,199586,69687
41489.6,124054,198419
26493.2,112578,88224
27343.8,89935,82634
38584.5,94689,174346
28041.5,160119,15005
42577.7,86574,211358
20524.5,119778,183057
28125.6,219000,36402
18647.1,32216,139101
25042.6,183308,196985
38539.3,96581,118467
33582.5,172720,124570
30975.8,173074,49266
18078.9,167267,213023
26119.0,166140,94425
40010.5,211696,192888
26203.2,116472,61225
33290.4,104900,193778
33437.3,21330,91313
28783.5,124812,172579
39598.9,26333,192486
27698.4,159166,51138
35940.9,136329,149918
37778.5,187869,132287
18800.0,130528,208881
20194.7,218196,176439
43106.9,122369,44054
40589.5,30324,126397
34698.6,63150,63794
23333.3,197460,172948
35637.7,27648,114004
43032.7,7660,42004
41410.9,85590,100529
37311.0,57770,188527
24492.2,124859,175794
21102.1,35587,140127
33965.4,128964,23708
38047.6,87241,58669
41480.9,200890,157464
19629.6,89974,98830
40936.2,194764,192938
36270.7,171421,168323
37784.1,114547,211929
23880.9,67919,30327
25332.6,29198,23367
26574.0,155241,49324
36764.4,30436,150166
27267.0,82148,99665
32538.3,440,81474
19559.5,140405,49770
39347.4,111070,83792
37436.3,209064,178074
41534.9,33110,136249
34726.3,154868,58233
20686.0,2408,141110
39479.5,82818,37932
38566.9,77810,219471
23516.4,178252,119481
21715.1,74289,38239
36825.9,222593,210053
38859.3,9003,156992
26067.5,131695,180512
21111.3,222211,185210
32464.1,165433,217235
23435.8,76413,184586
42355.7,15417,212391
26395.2,217025,187895
23307.4,192061,212446
23671.8,192866,13779
41263.6,203433,46929
39590.8,190682,102710
25537.4,213650,172818
40991.9,41731,5653
31808.2,88450,110739
35083.0,91306,198630
27862.3,18828,138371
36314.2,74020,182550
41261.2,183791,143657
27923.1,34314,84782
36957.1,152144,211044
19363.9,186014,79711
29529.8,42911,151298
21466.5,182440,126469
25335.3,37964,54988
23497.0,196183,51289
36530.0,2394,94955
36294.1,150911,26725
35093.6,38693,98711
41950.0,111964,178112
39209.8,14766,25178
26960.7,124223,47089
41815.6,30761,135118
34382.5,155554,113723
42437.1,164357,189412
28180.6,8911,31143
24069.6,128090,79348
35337.2,45216,171126
36779.0,203384,181349
42977.3,175829,172626
20258.2,121549,214484
34387.8,72146,165762
34460.5,96291,3041
21024.0,21662,31995
30328.3,175319,133627
