dep_time,origin,destination
29561.5,141789,138197
29561.6,102427,13451
29561.6,213010,41690
29561.6,218075,98909
29561.7,217908,163585
29561.7,19698,32969
29561.7,21994,202774
29561.7,114726,9767
29561.7,151878,2287
29561.7,170449,30270
29561.7,211601,204571
29561.8,54821,222836
29561.8,180802,7018
29561.9,210555,85543
29562.0,26286,184265
29562.1,202909,158773
29562.1,191724,27618
29562.2,216342,190248
29562.2,50396,214718
29562.5,30776,183608
29562.6,135517,159657
29562.6,8426,195384
29562.6,98156,172815
29562.6,195450,20871
29562.7,172775,178301
29562.7,3884,18112
29562.7,195836,206260
29562.7,75662,214905
29562.9,57500,154376
29563.0,35793,198701
29563.0,41745,25941
29563.0,30226,181095
29563.0,157993,212998
29563.1,72044,156012
29563.2,207820,141022
29563.2,68536,136955
29563.3,65461,8996
29563.3,148193,161756
29563.5,155536,174505
29563.5,121645,139564
29563.6,41254,33878
29563.6,202205,57586
29563.7,138077,6832
29563.7,197118,161430
29563.7,186299,84698
29563.7,185539,41711
29563.8,36450,204273
29563.8,89885,135508
29563.8,16923,20758
29563.9,76239,143215
29563.9,80717,151803
29563.9,124193,914
29564.0,779,218765
29564.0,86764,112016
29564.0,66774,207123
29564.2,129099,8496
29564.3,171936,10012
29564.3,18742,117567
29564.3,1945,114131
29564.4,72884,31191
29564.5,213761,143036
29564.5,132951,121737
29564.5,76554,124871
29564.5,4084,144243
29564.5,175308,106663
29564.6,59045,193506
29564.6,89971,95656
29564.6,51112,65361
29564.7,45386,105068
29564.7,80362,82074
29564.7,35963,165039
29564.9,153591,77621
29564.9,115577,200730
29565.1,135675,22040
29565.1,66629,64281
29565.2,160526,155892
29565.2,471,167029
29565.2,25717,173496
29565.3,16652,154916
29565.3,155882,168604
29565.4,70901,201850
29565.4,36920,87313
29565.4,99002,62562
29565.5,211347,162652
29565.5,113952,14031
29565.7,147700,79609
29565.7,103483,102248
29565.7,124373,5612
29565.7,166875,13374
29565.8,107876,215487
29565.8,203683,189707
29565.9,137391,191985
29566.0,11963,104341
29566.0,181582,153399
29566.0,142828,177817
29566.1,71349,217727
29566.1,2375,173227
29566.1,85220,6989
29566.2,65824,57996
29566.2,128433,4985
29566.2,134458,128752
29566.2,106879,60040
29566.3,21284,7417
29566.3,171175,56950
29566.4,19182,155280
29566.5,151167,49486
29566.5,101180,146009
29566.5,205770,189404
29566.9,28610,80171
29567.0,65538,70279
29567.0,147479,90657
29567.0,94795,8649
29567.0,4742,18818
29567.1,197582,161212
29567.1,42462,68340
29567.1,36884,152914
29567.2,136583,56145
29567.3,214843,103968
29567.4,117468,205546
29567.4,146417,36688
29567.5,49690,154656
29567.6,219841,195959
29567.6,58119,193902
29567.6,27096,216567
29567.8,164293,157647
29567.8,220309,174564
29567.8,213464,182414
29567.8,67387,117422
29567.8,171057,107423
29567.9,79272,198955
29567.9,114398,184082
29567.9,32634,2224
29567.9,85765,47895
29568.0,7936,122258
29568.1,137833,174999
29568.1,51515,108967
29568.2,107484,82630
29568.3,139771,31871
29568.3,60882,135758
29568.3,8376,149499
29568.5,179859,175846
29568.5,76495,136788
29568.5,38926,92650
29568.5,114560,125296
29568.5,146965,195748
29568.6,111097,160895
29568.7,135062,166104
29568.7,44913,106216
29568.8,10879,200811
29568.8,206570,138555
29568.8,186378,41917
29568.9,209591,217076
29568.9,7323,207148
29569.0,141995,66831
29569.1,28207,175913
29569.1,138208,38826
29569.1,132268,118926
29569.1,133363,42383
29569.2,66645,65290
29569.2,205000,81151
29569.2,212684,4303
29569.2,99588,76491
29569.4,214371,195480
29569.4,142095,121345
29569.4,134650,145374
29569.5,116295,66957
29569.5,125442,124196
29569.6,176583,54900
29569.6,167403,43570
29569.6,172815,96906
29569.6,528,119152
29569.7,144853,183016
29569.7,118544,95455
29569.8,197148,94353
29569.8,64009,201871
29569.9,205042,124589
29570.0,57974,96142
29570.1,126300,68581
29570.2,194279,90514
29570.2,104633,212070
29570.2,3832,126743
29570.3,151161,214949
29570.5,25012,40308
29570.7,171936,91754
29570.8,99907,27911
29570.8,39238,86465
29570.9,23375,167398
29570.9,133311,204586
29570.9,41367,43779
29570.9,103295,175105
29570.9,32649,159588
29570.9,129665,86240
29571.0,26186,1299
29571.0,221679,82272
29571.0,14479,19762
29571.0,67855,76519
29571.0,44397,170883
29571.1,150739,115202
29571.1,216066,113346
29571.2,177343,45718
29571.2,158842,143808
29571.2,57645,74333
29571.3,190431,45017
29571.3,4458,22955
29571.4,196800,93847
29571.5,69992,88142
29571.5,93278,138698
29571.7,115305,4583
29571.8,30437,33196
29571.8,101813,163089
29571.9,178515,58613
29572.1,154869,74974
29572.4,195494,82935
29572.4,29861,187981
29572.5,189274,45323
29572.5,76387,158729
29572.5,130707,112911
29572.6,134413,58433
29572.6,132396,47387
29572.6,56238,28319
29572.7,211473,125856
29572.7,127631,19431
29572.8,106394,166249
29572.9,54967,196455
29572.9,130651,117127
29572.9,25450,140745
29573.0,35427,192141
29573.0,18357,51142
29573.0,138286,137795
29573.0,125584,77788
29573.0,96589,77543
29573.1,197513,103503
29573.1,90092,93737
29573.1,121586,88410
29573.1,179768,64634
29573.1,41506,211455
29573.2,207005,83311
29573.2,4271,99499
29573.3,17907,213518
29573.3,148184,206640
29573.4,82741,15827
29573.4,169010,128864
29573.4,88616,207802
29573.5,202888,151330
29573.5,202191,101784
29573.5,124801,28934
29573.6,142919,7128
29573.6,18449,17634
29573.6,149733,134893
29573.6,196660,101614
29573.7,178108,163449
29573.8,155247,20817
29573.8,147549,187622
29573.8,26372,28262
29573.8,172917,179333
29573.9,203008,25686
29574.0,25130,185360
29574.0,100000,179024
29574.0,106032,156993
29574.1,219618,14514
29574.1,83583,137254
29574.1,192204,47658
29574.1,44547,113528
29574.1,106360,126950
29574.2,91250,69677
29574.2,114696,43767
29574.3,97309,208758
29574.4,207586,44158
29574.4,7192,151424
29574.5,106340,64443
29574.5,113720,75574
29574.5,1854,142873
29574.6,148874,133741
29574.6,63763,141737
29574.7,691,16407
29574.7,163449,100507
29574.7,142295,100289
29574.8,6681,151136
29574.9,31146,42709
29575.0,49614,72447
29575.0,167878,73815
29575.0,31815,81411
29575.0,126538,221459
29575.1,95414,5387
29575.1,7727,187247
29575.2,216089,72658
29575.2,139017,132689
29575.3,141742,163611
29575.3,130886,22245
29575.4,42631,77328
29575.4,46855,162766
29575.4,68149,50840
29575.5,150576,55921
29575.5,16718,88291
29575.5,59504,19668
29575.6,127128,132231
29575.6,108142,169661
29575.6,18162,152667
29575.6,212164,141584
29575.7,202742,93440
29575.8,97107,10539
29575.9,7352,33570
29575.9,112120,61831
29575.9,26537,111204
29576.0,82200,21950
29576.1,2117,201872
29576.1,61702,74836
29576.1,73989,190506
29576.1,167658,2291
29576.1,45751,202504
29576.2,70672,182624
29576.4,189000,15395
29576.4,163569,192390
29576.4,147137,11304
29576.5,170247,103996
29576.5,488,10378
29576.5,117246,59920
29576.6,153326,138161
29576.6,221457,187446
29576.9,95561,125387
29577.0,168846,130690
29577.0,36909,21346
29577.0,137341,131774
29577.1,181858,120947
29577.2,219218,22016
29577.2,172592,62049
29577.3,216109,94111
29577.3,144754,56916
29577.3,209593,123828
29577.4,175021,32994
29577.5,12416,104103
29577.5,79497,126466
29577.5,197334,72828
29577.7,152168,70952
29577.8,112392,32191
29577.8,56524,217873
29577.8,130940,47559
29577.8,146462,184236
29577.8,200888,41960
29577.8,172369,206366
29577.9,101543,19045
29577.9,66968,120082
29578.0,101267,35418
29578.1,21663,105509
29578.1,199605,159615
29578.2,30190,170581
29578.2,199747,198808
29578.3,128040,2240
29578.3,102541,193545
29578.4,156457,106081
29578.4,208394,49978
29578.5,161384,8660
29578.5,179291,164827
29578.5,52862,222145
29578.5,116896,23401
29578.6,130127,215067
29578.6,15029,189405
29578.9,141831,1378
29578.9,31882,90617
29578.9,213731,156746
29578.9,15081,130045
29579.0,160928,76193
29579.1,12603,116831
29579.3,11738,54422
29579.3,143297,71852
29579.3,116230,21601
29579.3,134742,132192
29579.3,211028,64359
29579.5,180873,142668
29579.6,109076,215927
29579.6,100549,47975
29579.8,133464,41923
29579.8,217683,74393
29579.8,3784,136844
29579.8,84147,93814
29579.8,151353,6370
29579.8,78676,213938
29580.0,80296,191078
29580.0,146809,121401
29580.1,98991,136442
29580.1,21436,191483
29580.2,9114,130799
29580.2,201397,210869
29580.2,199442,202403
29580.3,46744,159395
29580.4,47259,200860
29580.4,217112,125191
29580.5,194041,83096
29580.5,179354,29548
29580.5,55525,106926
29580.5,164576,163355
29580.5,38727,88524
29580.5,53578,99667
29580.6,4056,25788
29580.6,198842,69149
29580.7,215348,177142
29580.7,205867,199291
29580.8,129218,12611
29580.8,214863,39488
29581.0,46752,118226
29581.0,118441,181712
29581.0,155318,571
29581.1,9576,178288
29581.1,137485,21053
29581.2,129187,203047
29581.2,65809,119188
29581.3,167160,90039
29581.4,203380,48751
29581.5,135610,80002
29581.5,106190,103747
29581.5,151192,129635
29581.5,220345,54326
29581.6,172660,12886
29581.6,166198,186348
29581.7,6418,217293
29581.7,93730,73479
29581.8,107743,99921
29581.8,52089,92068
29581.9,171501,55052
29581.9,89351,55978
29582.1,206144,141239
29582.1,13102,70427
29582.2,119169,6420
29582.2,197116,38084
29582.2,208311,151618
29582.3,200063,162354
29582.3,126044,188620
29582.4,93638,151638
29582.4,53781,90782
29582.5,140883,52569
29582.6,126678,141954
29582.7,221086,190835
29582.7,139673,34520
29582.8,24182,167093
29582.8,162164,36871
29582.9,161736,92444
29583.0,102116,183080
29583.1,218897,161942
29583.2,128952,36636
29583.3,200412,4381
29583.3,173601,187074
29583.3,59494,80242
29583.4,191411,211328
29583.5,26,168576
29583.5,173701,19160
29583.7,17036,113051
29583.8,1042,2754
29583.9,199723,90828
29584.0,83198,50052
29584.0,37063,34642
29584.1,138300,54994
29584.1,142394,193506
29584.2,210755,134137
29584.3,16052,101535
29584.3,101187,129084
29584.5,183103,70739
29584.6,35534,163958
29584.6,212519,39833
29584.6,13684,70309
29584.6,65999,96819
29584.7,53266,220063
29584.7,222291,206106
29584.7,68061,188454
29584.7,191960,97208
29584.8,67752,20014
29584.8,147160,122355
29584.8,195348,188206
29584.9,220537,67867
29584.9,115557,116462
29584.9,25734,35888
29584.9,20328,129466
29584.9,67984,169511
29584.9,135499,112015
29585.0,76166,100088
29585.0,213704,87970
29585.0,178586,43242
29585.1,84174,171840
29585.1,159997,87095
29585.2,58225,138083
29585.3,85294,184349
29585.3,215551,172048
29585.4,148571,222789
29585.4,210196,37086
29585.5,149333,161188
29585.6,95581,31941
29585.6,30769,28976
29585.7,150269,47860
29585.8,117825,92237
29585.8,132008,79356
29585.8,124667,51951
29585.8,150965,215484
29585.9,16217,11219
29585.9,214878,220401
29585.9,210715,30985
29586.0,99725,143093
29586.0,81641,1328
29586.0,178634,10245
29586.2,134294,97813
29586.2,6036,113605
29586.3,15599,106963
29586.3,99551,39922
29586.5,78980,134853
29586.7,199298,55189
29586.8,60465,37567
29586.9,36170,50092
29586.9,180889,182555
29587.0,149982,78977
29587.1,157338,75
29587.1,82212,64127
29587.1,170213,22379
29587.1,117276,202974
29587.1,209199,83105
29587.2,219677,57922
29587.4,195581,213804
29587.4,218216,44862
29587.5,132371,1569
29587.6,77436,87328
29587.6,1698,35081
29587.6,30299,18386
29587.7,152929,137429
29587.8,103904,195836
29587.8,163695,138319
29587.8,205661,14080
29587.9,100337,165335
29588.0,62999,95870
29588.0,168416,139081
29588.1,80215,150010
29588.1,167885,105157
29588.1,195726,22700
29588.1,64660,155500
29588.2,137784,181790
29588.2,121291,122501
29588.2,169610,179125
29588.3,150458,24925
29588.3,52650,86608
29588.4,58764,111683
29588.5,153876,158098
29588.6,24841,167831
29588.6,115673,23440
29588.7,72752,151655
29588.7,164018,162966
29588.8,56549,97487
29588.8,202863,96890
29589.0,19248,201909
29589.1,125205,112238
29589.1,142874,60601
29589.2,97183,153382
29589.3,196781,132650
29589.3,19260,72039
29589.4,203890,87741
29589.5,151692,209172
29589.5,156003,180985
29589.6,57783,7657
29589.7,202275,33526
29589.7,90883,181983
29589.7,176024,65439
29589.8,91485,193865
29589.8,86605,28135
29589.8,93066,102279
29589.8,4831,41721
29589.8,14760,46817
29589.9,77392,165551
29589.9,145393,176769
29589.9,100629,149814
29589.9,67615,113788
29589.9,39942,37374
29589.9,120078,14747
29590.0,158811,221050
29590.1,187453,186716
29590.1,117283,210371
29590.2,141827,188236
29590.2,110345,27845
29590.2,82477,123847
29590.2,5020,100529
29590.3,164029,164181
29590.3,202722,211076
29590.3,207047,87323
29590.3,91393,43010
29590.4,22210,211549
29590.4,199063,199014
29590.4,222130,198363
29590.4,76921,192704
29590.6,151321,158836
29590.7,146590,221498
29590.7,163977,168672
29590.8,97836,203586
29590.9,200054,15495
29591.1,173063,124777
29591.1,133923,160122
29591.1,120196,90465
29591.2,214099,204163
29591.3,148870,151666
29591.3,13978,78787
29591.7,166381,181534
29591.8,172675,46518
29591.8,45820,177256
29591.9,67132,200914
29591.9,129442,174136
29591.9,13277,72906
29592.0,41864,137026
29592.1,24671,162415
29592.1,86716,98806
29592.2,37747,19667
29592.3,114595,161580
29592.3,141497,37545
29592.4,67411,107746
29592.4,125000,198219
29592.4,219625,59590
29592.5,53702,210713
29592.5,67543,4966
29592.6,41256,171406
29592.6,182845,14879
29592.6,125477,116917
29592.6,21716,107624
29592.7,198427,74937
29592.7,62959,178957
29592.7,218084,111045
29592.8,196438,117027
29592.8,140515,64020
29592.9,111500,162252
29593.2,159652,15781
29593.2,43409,142255
29593.3,194264,39431
29593.4,24745,88294
29593.4,156913,40334
29593.4,212758,174024
29593.5,105467,201911
29593.5,215542,206125
29593.5,85705,97545
29593.5,40568,7554
29593.6,97738,177334
29593.7,21079,198202
29593.7,146752,205611
29593.9,75237,133915
29593.9,97960,66253
29594.0,34950,52842
29594.0,214198,34212
29594.0,191297,147552
29594.1,16777,88217
29594.2,90642,128260
29594.2,131245,15709
29594.3,19889,161636
29594.3,132922,74035
29594.4,291,84160
29594.4,131323,54243
29594.4,119586,135756
29594.5,142364,48843
29594.6,110652,184105
29594.6,154077,2956
29594.7,123323,9984
29594.8,37953,35298
29594.8,168333,94537
29594.8,20061,42003
29594.9,61975,189226
29595.0,199115,175365
29595.0,216431,182262
29595.1,129447,120705
29595.1,81155,214195
29595.1,124119,95200
29595.1,43881,9139
29595.2,69359,78868
29595.3,98014,107557
29595.3,104583,129435
29595.3,91180,42890
29595.4,193853,75070
29595.4,20174,115767
29595.4,145978,117840
29595.5,8746,79450
29595.5,162080,129563
29595.5,352,216892
29595.6,184440,218018
29595.6,163149,187857
29595.6,72698,14950
29595.7,184347,111101
29595.8,121208,98530
29595.8,123303,94718
29595.8,133794,47206
29596.0,97230,102474
29596.1,31881,135848
29596.1,152168,219772
29596.3,208669,117393
29596.3,105372,134548
29596.3,49935,15627
29596.3,160784,103137
29596.4,146556,52155
29596.4,45578,8962
29596.5,125081,152535
29596.5,204989,8907
29596.5,100635,214233
29596.5,152448,55980
29596.5,146865,97609
29596.7,215947,210403
29596.7,79167,196589
29596.8,192353,186686
29596.8,202217,27880
29596.8,219023,219455
29596.9,7339,110808
29596.9,82805,84846
29597.0,187989,156589
29597.0,186059,5795
29597.1,151084,5451
29597.3,101182,126457
29597.4,76320,45810
29597.4,150479,200719
29597.5,122400,152520
29597.6,209080,188969
29597.6,97741,91168
29597.6,218346,166190
29597.6,85586,96712
29597.6,139688,137618
29597.7,202669,151036
29597.7,175522,93471
29597.8,93983,93611
29597.8,190055,92560
29597.9,12662,90011
29597.9,73974,166854
29597.9,192532,172600
29598.1,23147,53014
29598.1,214143,109440
29598.1,136612,203764
29598.1,98232,57627
29598.2,69162,101800
29598.4,87742,8444
29598.4,160689,94752
29598.5,43710,88555
29598.5,82709,96580
29598.5,81800,180076
29598.6,150474,51409
29598.6,195674,194309
29598.6,220168,171303
29598.7,52035,222937
29598.7,114844,109450
29598.7,14613,68671
29598.8,73240,200581
29598.9,18137,123501
29599.0,209908,159673
29599.2,213277,31187
29599.2,158802,31385
29599.4,104042,132603
29599.5,126700,105052
29599.5,157603,82141
29599.6,1475,33935
29599.7,136555,138163
29599.8,74014,74409
29599.8,86006,145173
29599.9,117169,126695
29599.9,164327,149259
29599.9,76720,175837
29599.9,183810,798
29600.0,95030,126908
29600.0,168108,43327
29600.1,66649,175895
29600.1,58386,186364
29600.1,134606,40713
29600.1,71122,40425
29600.2,174074,205825
29600.2,115537,88672
29600.2,4175,166896
29600.3,198141,185496
29600.3,215647,50013
29600.3,116981,141599
29600.4,192855,49758
29600.5,65374,173116
29600.5,106169,80692
29600.5,173269,138864
29600.6,196945,146422
29600.6,143914,72057
29600.6,155342,23309
29600.6,24833,198074
29600.7,167598,84726
29600.7,161315,170747
29600.8,149851,58410
29600.8,197383,38229
29600.9,201226,170469
29601.0,208586,183692
29601.0,208957,204018
29601.0,35991,188506
29601.1,178009,130963
29601.1,148322,31321
29601.2,175211,202532
29601.4,200689,208393
29601.5,62072,104201
29601.5,6871,216045
29601.5,105339,201665
29601.6,92699,80369
29601.7,7243,102895
29601.9,214416,143606
29601.9,61828,76551
29602.1,102411,196452
29602.2,151497,88068
29602.3,159256,87494
29602.3,217948,124997
29602.4,77698,4531
29602.4,59933,97493
29602.4,71050,147385
29602.4,25315,78303
29602.6,120830,63381
29602.6,19041,34941
29602.7,161119,124965
29602.7,48241,113645
29602.7,72291,95592
29602.7,37194,120301
29602.7,40149,222085
29602.7,25621,44505
29602.8,6195,131571
29602.9,61517,140437
29602.9,110501,136716
29602.9,32686,10818
29602.9,23138,125351
29602.9,176427,2917
29603.0,78615,57952
29603.0,167168,88681
29603.0,10771,59877
29603.1,79311,2049
29603.2,36235,185335
29603.2,169618,207178
29603.2,5143,75652
29603.2,110942,67949
29603.4,181567,149761
29603.4,190861,175911
29603.5,21513,156536
29603.5,65932,154950
29603.5,83838,222709
29603.6,204478,152697
29603.6,110037,102600
29603.7,52665,210878
29603.7,175510,198674
29603.7,187196,202460
29603.7,36074,181835
29603.7,177055,26606
29603.7,217775,162657
29603.8,84676,53820
29603.8,185286,164694
29603.8,216729,75720
29603.9,143777,130154
29604.0,120189,203486
29604.0,23579,35516
29604.1,168536,146633
29604.1,13607,155788
29604.1,34278,192652
29604.2,80643,111274
29604.2,212849,24938
29604.2,203734,79284
29604.3,176384,143195
29604.3,132271,128884
29604.4,134589,90538
29604.4,199465,33155
29604.5,107412,58124
29604.5,186781,3776
29604.6,129784,101538
29604.6,194720,172714
29604.7,205391,182725
29604.7,60690,222345
29604.8,123566,210594
29604.8,201865,26695
29604.9,212981,29929
29604.9,203877,66544
29604.9,2489,94614
29605.0,121183,8127
29605.0,79643,197192
29605.0,47718,21871
29605.1,175077,22631
29605.1,12664,128810
29605.1,203553,94959
29605.2,188720,176228
29605.2,209999,91285
29605.2,39087,8746
29605.3,63376,212338
29605.3,223302,85465
29605.3,126696,40406
29605.4,218715,182685
29605.5,109983,91909
29605.5,134080,17686
29605.5,210378,78882
29605.6,31874,30449
29605.7,101071,57154
29605.7,193292,198871
29605.7,194770,184290
29605.7,180598,38502
29605.8,140035,148603
29605.8,145637,93480
29605.8,120117,74840
29605.8,26949,130744
29605.9,142263,157224
29605.9,2270,57088
29605.9,145163,12337
29605.9,198109,17625
29606.0,75989,71759
29606.0,171596,144225
29606.1,222144,96025
29606.3,138442,9397
29606.4,39772,200227
29606.4,163973,43311
29606.4,188107,14934
29606.5,161092,89222
29606.5,1613,65089
29606.6,147903,126487
29606.6,191532,82073
29606.6,180550,97327
29606.6,11770,129
29606.6,8741,110599
29606.6,113704,174819
29606.7,140801,100592
29606.8,14721,212090
29606.9,57494,120126
29606.9,19154,74267
29607.0,220890,126164
29607.0,128886,118470
29607.1,60068,3242
29607.1,51084,51801
29607.1,23037,134674
29607.2,131564,1065
29607.3,184709,115586
29607.3,41773,201033
29607.4,216384,21803
29607.4,61322,182429
29607.5,129061,81192
29607.6,79335,68038
29607.7,24847,215330
29607.7,38941,77750
29607.7,125594,9192
29607.9,138868,42048
29607.9,191398,397
29607.9,158871,92460
29608.0,31477,221977
29608.0,126581,117030
29608.0,12986,195095
29608.0,25344,195835
29608.0,16331,2499
29608.1,75171,189726
29608.1,69078,55204
29608.1,38100,62512
29608.1,13920,148905
29608.2,190497,165086
29608.2,217458,131955
29608.3,74207,60858
29608.4,54553,171906
29608.4,122360,102582
29608.5,216639,95561
29608.6,85123,18372
29608.7,158340,206581
29608.7,171488,220140
29608.8,143680,52929
29608.8,148792,214134
29608.9,98493,30117
29608.9,35759,19626
29608.9,149224,92882
29609.0,160812,26259
29609.0,53118,91222
29609.0,32763,210769
29609.1,70206,89613
29609.1,51151,161321
29609.2,97990,190892
29609.2,152939,120
29609.2,45935,114855
29609.3,121523,53624
29609.3,107244,85088
29609.3,171514,34566
29609.3,160924,14852
29609.4,199527,67438
29609.5,164436,145419
29609.6,20481,162772
29609.6,161988,88937
29609.7,170157,181720
29609.8,83339,7993
29609.8,123044,204639
29609.8,73412,208523
29609.9,223210,52881
29609.9,6522,177744
29610.0,116904,50029
29610.0,105311,24130
29610.0,136759,17778
29610.1,108974,56268
29610.1,34207,46754
29610.2,77022,83710
29610.2,46307,192060
29610.3,13519,30700
29610.4,70106,210692
29610.5,14220,56952
29610.5,188229,14240
29610.5,198549,121831
29610.5,183745,28355
29610.6,191013,57116
29610.7,122783,42048
29610.7,38267,77687
29610.7,188735,77519
29610.8,23107,160211
29610.8,68450,95551
29610.8,217997,168900
29611.0,26193,84450
29611.0,131299,55833
29611.1,25059,53953
29611.1,104648,177576
29611.2,180174,221253
29611.2,101240,58508
29611.2,146282,9249
29611.3,31845,91899
29611.4,118601,57536
29611.5,41497,190798
29611.5,879,184156
29611.6,189400,82383
29611.6,195786,193939
29611.6,91093,208584
29611.6,57566,167491
29611.6,160033,110323
29611.7,123948,111656
29611.7,128330,173140
29611.7,148230,158289
29611.7,113122,55093
29611.8,7044,115669
29611.9,42317,16867
29611.9,213916,85814
29611.9,159655,54098
29612.0,95449,215869
29612.0,176817,44351
29612.1,172686,199426
29612.1,123540,193527
29612.2,92618,80382
29612.2,172313,129155
29612.2,216008,93381
29612.3,210344,168793
29612.4,108947,20795
29612.6,208233,199051
29612.8,51671,93409
29612.8,106565,44178
29612.9,156527,217341
29612.9,32847,31659
29612.9,63286,190522
29612.9,178467,189779
29613.0,201551,2044
29613.0,199786,31688
29613.0,178690,219966
29613.0,23881,175399
29613.1,17156,149490
29613.3,10462,88197
29613.4,183697,109828
29613.4,126300,134748
29613.5,208805,109660
29613.5,106479,116292
29613.6,200624,94262
29613.6,157256,208905
29613.6,108499,154902
29613.7,182098,42868
29613.7,33879,167456
29613.8,79929,79435
29613.8,183489,204778
29613.8,202537,214593
29614.0,82057,194041
29614.1,94053,46722
29614.1,129425,123433
29614.2,148178,173464
29614.3,13141,188705
29614.3,118505,12836
29614.4,142114,51781
29614.4,26920,121471
29614.5,81406,217137
29614.5,214515,51504
29614.5,133263,78580
29614.6,206738,48965
29614.6,69180,49754
29614.6,217035,202639
29614.7,28958,58502
29614.7,161308,129834
29614.8,22973,143134
29614.8,175910,133102
29614.8,110080,215705
29614.9,168466,1418
29614.9,151112,110034
29614.9,206388,30837
29615.0,65096,79354
29615.1,38725,114226
29615.1,56588,19610
29615.3,107582,108314
29615.3,48788,53946
29615.3,165761,222398
29615.4,61546,142737
29615.4,48019,162500
29615.5,126313,162116
29615.5,20044,13723
29615.6,91834,167417
29615.6,24229,84577
29615.7,125312,47591
29615.7,209232,166336
29615.8,59323,123447
29615.8,20430,24675
29615.8,160804,6850
29615.9,40436,264
29615.9,97587,74933
29616.0,81144,176079
29616.0,144301,145384
29616.0,37505,131754
29616.1,87501,160521
29616.1,42745,55467
29616.1,136251,103068
29616.2,178444,38214
29616.2,132962,86795
29616.2,147879,64192
29616.2,126531,11133
29616.4,20184,167720
29616.4,42943,211927
29616.4,170141,111839
29616.5,58460,218992
29616.5,24954,114766
29616.5,67936,10717
29616.6,150402,190443
29616.7,1686,8282
29616.7,184142,143757
29616.7,110683,178045
29616.8,124844,102211
29616.9,74440,49162
29616.9,188441,167597
29616.9,41507,155546
29616.9,200025,53904
29617.0,11470,140822
29617.0,187232,118214
29617.0,121453,53370
29617.0,191331,37771
29617.1,133473,67662
29617.1,140129,182324
29617.3,95508,156236
29617.3,73902,192267
29617.3,41218,46800
29617.4,198466,115995
29617.4,24862,209957
29617.6,117517,11492
29617.7,59235,35616
29617.8,94022,209536
29617.8,154225,115882
29617.8,211908,2981
29618.0,167402,32013
29618.1,174889,175326
29618.1,171476,205476
29618.2,93428,111431
29618.3,133563,223196
29618.4,10727,136104
29618.5,191732,217383
29618.6,160143,202794
29618.7,9236,192877
29618.8,135236,113841
29618.8,7027,110467
29618.8,83505,94449
29619.0,158538,206230
29619.0,102296,63133
29619.2,6628,174222
29619.3,204179,115346
29619.3,211019,112234
29619.3,110868,84881
29619.3,40463,192804
29619.4,161121,165771
29619.5,152580,72679
29619.5,66311,200618
29619.5,168408,30255
29619.6,33249,23238
29619.6,83673,70748
29619.6,116214,75118
29619.7,54761,123614
29619.7,99628,10895
29619.7,199645,168568
29619.8,90775,49108
29619.8,10857,12919
29619.9,20504,109329
29620.0,147418,195390
29620.0,131446,159487
29620.2,6520,196861
29620.2,147188,124402
29620.3,120648,209854
29620.3,82730,80492
29620.4,65648,49550
29620.4,75324,150839
29620.4,46371,157522
29620.5,58791,167725
29620.5,157589,172410
29620.6,119564,112567
29620.7,169638,12063
29620.7,138492,165299
29620.9,40924,55631
29621.0,73845,130917
29621.0,105434,151884
29621.0,74182,198788
29621.0,139357,109611
29621.1,44147,10883
29621.1,133891,73584
29621.1,60506,198013
29621.1,5186,94799
29621.2,139241,133260
29621.2,30084,35415
29621.4,181076,30094
29621.5,93439,53924
29621.5,91846,58636
29621.5,59152,14960
29621.6,33440,147498
29621.6,103479,113615
29621.6,104195,118496
29621.7,187540,22381
29621.7,67018,28329
29621.8,149534,169081
29621.8,50402,12872
29621.8,55469,6708
29621.9,176214,103670
29621.9,71076,163666
29621.9,222575,191134
29622.0,108812,101794
29622.1,205080,119600
29622.1,47785,98085
29622.1,138117,12564
29622.1,170160,101824
29622.2,26335,94354
29622.2,164304,10486
29622.2,34909,60797
29622.3,118242,192106
29622.3,55537,25303
29622.5,76047,66729
29622.5,214231,94258
29622.5,209233,216171
29622.6,195096,24565
29622.7,26130,106721
29622.7,105832,28742
29622.7,178488,190434
29622.8,213936,2341
29622.8,122467,18634
29622.9,8351,114200
29622.9,217211,24077
29622.9,88305,147059
29622.9,17930,111237
29623.0,184235,27023
29623.0,84754,4005
29623.0,30002,188365
29623.0,5221,71450
29623.1,194803,159574
29623.2,188284,166597
29623.2,19216,132069
29623.2,134103,22539
29623.2,51709,120942
29623.4,189016,89679
29623.4,4953,89294
29623.4,167603,196344
29623.4,212640,167213
29623.5,146035,81219
29623.5,120925,108210
29623.5,38929,75360
29623.6,129297,40104
29623.6,185496,37316
29623.6,151707,197176
29623.6,196023,14127
29623.9,138824,70176
29623.9,42131,213859
29623.9,141370,177263
29623.9,44131,62985
29624.0,73107,82692
29624.1,210480,26219
29624.1,114481,75329
29624.2,54141,12866
29624.2,6246,177717
29624.3,113810,32599
29624.3,129917,113427
29624.3,197078,187515
29624.3,22719,99322
29624.4,58963,64852
29624.4,154355,118767
29624.4,161435,188448
29624.4,55036,168513
29624.5,190173,178080
29624.6,39057,90325
29624.6,38426,127925
29624.7,110793,32424
29624.8,213272,156222
29624.8,141988,142889
29625.0,64790,169559
29625.0,148278,56396
29625.0,63603,148549
29625.1,19115,217360
29625.2,137517,180138
29625.3,77022,121720
